id,age,education,marital,gender,ethnic,industry,income
5679,38.801,22,2,0,2,0,29882
5680,46.465,16,1,1,0,5,66202
5681,49.528,21,0,0,2,6,76829
5682,33.235,10,0,0,1,0,32051
5683,38.99,14,0,0,0,1,28349
5684,59.528,14,1,0,1,1,32803
5685,54.687,12,0,0,0,1,29713
5686,45.687,12,0,0,1,0,27740
5687,47.04,16,0,0,1,0,35107
5688,55.695,12,0,1,1,6,80127
5689,46.261,17,1,1,0,6,80257
5690,35.788,17,1,1,0,6,103298
5691,34.793,16,1,0,2,5,87842
5692,31.583,13,0,1,2,6,94144
5693,56.507,17,1,1,0,5,63525
5694,54.131,14,1,0,1,5,57437
5695,43.67,16,2,1,1,1,40242
5696,34.781,17,0,1,2,4,71731
5697,47.833,18,1,0,2,7,81094
5698,40.391,14,0,1,0,4,60852
5699,55.16,18,1,0,1,2,56021
5700,35.76,16,0,0,1,2,46889
5701,34.374,12,0,0,2,1,34428
5702,33.851,14,3,1,2,4,64168
5703,46.535,12,1,1,1,6,110767
5704,32.01,16,1,1,1,2,40307
5705,52.065,19,2,1,1,1,36612
5706,56.807,16,0,0,1,3,57255
5707,43.978,18,0,1,0,0,29504
5708,57.692,14,1,1,1,6,110071
5709,51.776,19,1,0,0,6,96724
5710,35.187,12,2,1,1,6,87669
5711,51.41,16,0,0,2,5,50179
5712,59.905,13,1,1,0,2,41808
5713,41.297,21,1,0,1,3,57694
5714,56.875,16,1,0,0,1,46817
5715,44.336,16,1,1,0,4,69159
5716,40.731,16,1,1,2,2,43368
5717,32.374,19,0,0,1,1,33996
5718,48.299,12,0,1,2,6,100534
5719,42.195,16,0,0,1,1,36317
5720,57.274,12,0,0,0,3,43655
5721,58.963,12,1,1,1,4,66570
5722,38.28,16,0,0,1,1,26407
5723,49.319,22,0,1,0,0,34645
5724,51.211,16,0,1,2,6,76079
5725,44.751,21,1,0,0,3,53517
5726,59.055,16,1,0,1,7,88462
5727,59.869,12,0,1,2,6,72354
5728,52.859,12,3,0,1,1,34152
5729,42.773,17,0,1,1,1,33511
5730,36.396,20,0,0,2,5,86296
5731,51.953,16,0,1,2,2,33141
5732,43.332,16,0,1,2,5,71526
5733,45.371,16,1,1,2,7,111770
5734,50.618,16,1,0,2,1,32909
5735,38.27,12,0,1,0,7,145329
5736,51.604,16,2,1,0,2,43763
5737,30.138,12,0,1,2,6,84054
5738,53.361,18,1,1,0,5,84830
5739,48.051,14,2,0,2,5,66764
5740,38.739,16,1,0,2,1,42704
5741,46.147,16,1,1,0,5,87189
5742,41.275,13,1,1,1,4,65560
5743,44.044,12,1,0,2,3,60409
5744,55.376,20,0,0,0,1,28197
5745,32.324,16,0,1,1,6,127938
5746,42.273,16,1,0,2,5,78873
5747,36.315,8,0,1,1,6,89344
5748,40.509,12,2,1,0,4,53659
5749,34.847,13,1,1,2,1,35149
5750,34.215,18,1,0,0,3,53439
5751,32.925,12,0,1,2,5,87459
5752,48.511,12,0,0,1,0,30772
5753,52.196,12,3,0,1,2,38476
5754,40.811,12,2,1,0,5,63201
5755,33.008,12,0,1,2,5,68065
5756,31.983,13,3,0,2,2,44970
5757,47.764,16,1,1,2,7,129010
5758,42.337,16,1,0,2,6,110116
5759,40.987,16,1,0,1,4,62800
5760,57.943,18,1,1,0,4,53597
5761,43.715,16,0,1,1,4,56399
5762,49.929,16,1,0,2,6,97182
5763,55.021,16,1,1,1,1,34523
5764,50.302,18,2,0,0,2,55436
5765,42.245,17,0,0,0,0,28974
5766,52.374,18,0,1,0,4,71768
5767,37.767,12,0,1,0,3,45794
5768,31.347,12,1,1,1,3,57456
5769,38.395,16,0,0,0,3,50566
5770,53.451,16,0,0,2,6,89040
5771,38.223,14,1,0,1,1,32891
5772,58.635,11,0,1,0,7,101083
5773,34.593,16,1,0,2,6,106821
5774,47.25,18,2,0,0,7,85538
5775,54.29,18,1,1,2,5,70686
5776,53.473,19,2,1,1,3,56582
5777,41.69,16,1,0,2,0,28214
5778,48.036,14,1,1,0,7,71510
5779,38.9,14,0,1,1,7,119377
5780,33.297,14,1,1,1,0,25468
5781,46.542,10,1,1,0,6,132849
5782,53.816,18,1,0,0,2,52173
5783,53.133,14,1,1,0,3,54310
5784,59.916,19,0,0,1,3,44900
5785,38.796,16,3,0,0,0,33676
5786,48.236,16,1,0,0,1,33765
5787,58.273,12,0,0,1,7,95502
5788,38.825,18,0,1,0,1,35862
5789,47.308,12,1,0,2,6,85514
5790,50.164,14,1,0,1,0,24713
5791,54.243,17,1,1,2,5,74536
5792,53.061,20,0,0,1,3,53663
5793,44.104,16,1,1,2,7,102609
5794,44.206,12,0,0,2,6,74513
5795,42.272,17,0,1,0,0,22028
5796,42.576,18,0,1,0,4,63286
5797,52.457,0,1,0,2,0,27707
5798,55.951,16,2,1,2,2,49957
5799,45.188,19,0,1,2,7,128898
5800,40.639,16,1,1,0,2,54231
5801,55.382,14,1,1,1,4,54238
5802,32.187,14,2,1,0,2,43030
5803,43.485,16,0,0,2,2,43723
5804,36.922,14,0,0,2,1,27270
5805,33.948,18,1,1,0,1,34541
5806,45.508,16,2,0,1,0,25119
5807,58.626,17,2,0,1,2,46227
5808,43.554,16,0,0,0,1,44382
5809,47.491,20,1,0,0,3,50760
5810,36.814,0,0,1,2,6,88779
5811,53.259,16,1,1,2,3,55842
5812,46.671,16,1,0,1,1,31784
5813,59.623,14,0,0,2,5,46077
5814,51.361,18,0,1,0,1,33835
5815,34.836,14,1,0,0,6,109815
5816,46.693,14,0,0,0,0,32717
5817,50.611,12,0,0,2,7,133497
5818,58.997,17,0,0,2,1,41495
5819,46.175,12,1,0,1,3,54759
5820,50.374,19,1,0,2,7,80441
5821,41.227,16,0,0,2,3,51667
5822,47.868,14,0,1,0,3,51497
5823,43.148,19,1,0,1,6,98106
5824,32.474,16,1,0,1,1,40608
5825,49.257,8,3,1,1,3,53003
5826,36.884,18,0,1,2,7,113264
5827,44.608,18,1,0,1,1,39002
5828,58.862,14,0,0,1,0,22162
5829,32.595,14,0,1,1,6,101605
5830,50.62,16,0,1,2,1,36341
5831,49.487,12,1,0,1,3,42568
5832,55.197,14,0,1,2,7,123300
5833,42.594,16,3,0,1,2,32316
5834,53.374,16,1,0,2,5,56653
5835,39.902,16,1,1,0,2,48275
5836,36.371,14,0,1,0,6,73319
5837,59.65,16,1,1,2,5,54080
5838,50.052,16,1,0,0,2,40666
5839,37.363,12,1,0,0,6,87337
5840,35.257,14,1,0,1,1,35525
5841,54.426,12,1,1,1,4,68756
5842,52.618,18,1,1,1,0,34393
5843,55.179,14,1,1,2,6,80689
5844,52.243,13,1,0,0,0,21849
5845,55.999,16,1,0,1,2,57910
5846,59.454,20,1,0,1,3,43577
5847,33.197,12,0,1,0,1,36334
5848,55.126,18,1,1,1,4,56380
5849,40.131,18,1,0,0,3,59996
5850,30.526,13,1,0,0,0,30731
5851,32.597,16,1,0,2,5,69579
5852,46.089,14,1,1,0,4,63331
5853,38.729,17,1,0,0,2,50554
5854,56.03,14,2,0,0,1,30472
5855,32.933,16,1,1,1,4,50642
5856,30.256,12,2,0,2,5,64147
5857,30.252,16,0,1,0,6,121207
5858,41.398,12,0,1,1,4,47421
5859,52.439,12,1,0,0,2,52994
5860,51.859,18,1,1,0,4,63661
5861,56.653,16,2,1,1,5,50180
5862,49.079,16,2,1,1,4,56923
5863,40.993,14,1,0,0,2,56143
5864,33.572,16,1,1,0,6,93937
5865,33.609,16,1,0,1,0,28841
5866,36.808,16,0,0,0,2,43066
5867,30.755,14,0,0,0,2,43368
5868,51.425,20,1,1,0,1,30180
5869,51.055,16,1,0,1,1,33591
5870,33.532,16,1,1,0,7,137901
5871,38.858,14,2,0,2,2,44560
5872,53.18,16,3,0,1,2,43288
5873,52.165,16,0,0,1,1,40540
5874,40.493,21,1,0,2,6,79754
5875,52.429,16,1,1,2,6,111493
5876,30.274,18,3,1,1,1,35132
5877,34.202,17,0,1,1,7,151188
5878,45.704,16,1,0,0,3,39085
5879,30.486,14,1,0,1,2,37031
5880,52.777,12,1,1,1,1,38430
5881,57.814,16,0,0,2,0,29845
5882,49.281,16,0,1,1,2,55188
5883,42.507,20,0,0,2,6,106905
5884,32.759,14,1,1,1,4,62598
5885,31.723,10,2,1,0,3,44725
5886,57.946,18,0,1,2,5,70729
5887,46.469,16,1,0,0,0,25284
5888,52.767,16,1,0,2,5,53734
5889,41.058,16,1,0,0,3,56300
5890,44.742,14,1,0,2,0,23779
5891,30.217,16,0,1,2,2,34677
5892,37.461,17,0,0,1,0,31319
5893,40.581,12,1,1,2,6,86829
5894,32.452,16,1,0,2,6,118620
5895,30.525,0,0,1,2,6,86873
5896,44.744,16,2,0,0,2,37683
5897,51.719,20,1,1,1,6,107535
5898,42.124,14,0,0,0,0,25892
5899,43.553,16,1,0,0,3,54017
5900,30.155,12,1,0,1,6,99587
5901,44.831,16,0,0,2,2,48023
5902,32.594,20,1,0,2,5,74217
5903,41.202,13,1,1,2,6,92890
5904,52.996,14,0,1,2,6,88672
5905,59.701,12,0,0,0,3,55616
5906,50.705,16,1,0,1,1,38969
5907,50.38,12,0,1,1,1,35887
5908,34.738,12,1,0,1,3,67040
5909,35.707,16,1,1,2,7,89651
5910,56.288,16,0,0,2,2,39359
5911,44.872,8,2,1,1,4,65251
5912,46.723,20,1,0,1,0,28458
5913,30.236,21,0,1,0,2,49456
5914,57.885,16,2,1,2,7,124737
5915,30.157,17,0,1,2,3,58065
5916,57.398,14,1,0,0,5,49155
5917,41.884,16,0,0,0,2,41257
5918,48.566,16,1,0,2,5,67998
5919,46.687,13,0,1,0,1,34101
5920,48.459,16,1,1,2,5,54714
5921,42.394,12,1,1,2,6,67207
5922,31.007,14,1,1,2,7,97168
5923,52.999,12,1,1,0,7,135012
5924,42.322,16,1,1,0,3,59672
5925,49.441,16,1,1,0,0,23682
5926,54.178,13,0,1,1,3,43296
5927,46.518,16,0,1,2,6,101638
5928,41.579,20,2,0,2,1,41518
5929,32.642,16,1,0,1,3,48589
5930,44.276,12,0,1,0,7,142784
5931,58.379,16,2,1,2,5,67775
5932,47.402,12,1,1,1,3,52660
5933,33.291,12,3,0,1,5,65130
5934,59.78,16,1,0,2,2,52292
5935,53.405,12,1,1,1,0,29750
5936,49.284,16,1,1,0,4,58265
5937,38.428,14,0,0,1,3,55397
5938,36.251,12,0,1,2,5,76651
5939,48.131,16,1,0,2,6,127541
5940,37.82,14,1,1,1,0,24470
5941,50.655,16,3,0,1,1,36329
5942,34.94,18,2,0,1,5,53367
5943,48.792,16,0,0,0,3,56791
5944,49.476,16,0,0,1,2,46062
5945,41.653,14,1,1,0,6,94715
5946,43.287,18,1,0,1,0,32178
5947,44.614,16,0,0,0,2,41599
5948,45.863,12,0,1,0,4,75416
5949,42.763,14,1,0,2,0,22365
5950,41.503,16,1,0,0,6,85390
5951,59.971,16,2,0,0,6,98454
5952,39.014,16,1,0,2,5,60351
5953,51.455,12,2,1,0,1,42297
5954,40.814,13,1,0,0,1,37251
5955,47.068,12,3,1,2,3,61331
5956,54.794,14,1,1,2,7,90262
5957,35.143,0,3,0,1,3,60358
5958,48.449,18,1,0,0,3,43793
5959,42.002,16,1,0,1,3,43951
5960,43.524,13,1,1,2,5,72980
5961,48.889,18,2,1,2,6,70376
5962,54.205,16,1,1,2,7,107913
5963,32.77,19,1,1,2,7,74971
5964,50.178,14,0,1,0,4,45166
5965,44.986,14,1,0,1,3,57608
5966,35.416,14,1,0,0,1,41970
5967,32.897,19,2,0,2,3,54353
5968,56.109,14,1,1,0,2,39745
5969,35.291,14,1,0,1,0,22681
5970,50.723,14,2,0,0,5,87860
5971,38.158,16,1,0,2,5,83015
5972,38.792,18,1,1,0,4,61876
5973,52.095,16,1,1,2,6,103009
5974,54.544,12,1,1,2,6,72785
5975,53.793,12,1,1,0,1,36624
5976,46.979,12,0,0,2,5,68480
5977,53.017,16,3,0,1,0,26073
5978,39.098,13,1,1,2,5,82098
5979,33.445,13,3,0,0,2,45560
5980,32.182,18,1,1,1,4,58474
5981,43.333,12,0,1,0,2,49122
5982,43.202,16,3,0,0,3,50442
5983,37.101,12,1,1,2,2,39306
5984,45.295,19,1,0,1,2,51319
5985,45.932,18,0,0,1,1,33807
5986,39.648,20,0,1,1,3,46994
5987,54.58,16,1,0,2,2,47822
5988,50.117,12,1,0,1,3,48749
5989,31.743,12,1,1,2,4,72512
5990,42.062,16,0,1,0,4,78928
5991,50.304,16,0,0,2,7,97443
5992,51.448,8,0,1,2,6,101978
5993,49.3,20,0,1,0,4,77088
5994,54.767,20,1,0,1,3,54830
5995,50.475,12,1,0,1,0,31966
5996,57.948,14,1,1,1,1,36360
5997,41.886,17,0,0,2,1,27882
5998,52.833,16,0,0,2,2,49214
5999,31.259,12,1,1,1,5,76738
6000,36.444,16,1,1,2,5,83691
6001,34.971,16,1,1,1,3,54098
6002,30.756,18,1,1,0,0,31790
6003,38.23,17,0,1,1,5,87000
6004,30.793,14,0,0,2,1,34374
6005,45.992,18,1,1,1,4,57585
6006,45.029,0,1,1,0,6,104072
6007,41.71,16,2,0,1,1,30986
6008,31.081,16,0,1,1,3,48920
6009,53.34,18,1,1,1,6,99185
6010,45.931,16,0,0,2,6,66359
6011,38.248,12,1,0,1,1,35434
6012,53.126,16,0,1,2,3,55353
6013,49.899,16,1,0,0,1,42305
6014,45.265,16,1,0,0,1,42432
6015,32.278,20,1,0,1,0,31933
6016,31.063,18,2,1,1,3,59630
6017,58.412,8,1,0,2,0,23582
6018,49.631,12,1,0,2,0,23099
6019,45.291,16,1,1,0,4,72811
6020,49.506,10,0,0,1,6,96538
6021,32.263,16,1,0,1,2,55477
6022,41.929,14,1,0,0,5,68333
6023,45.156,13,0,1,0,1,27972
6024,30.21,17,0,1,0,4,54127
6025,46.283,11,1,0,2,7,112185
6026,40.356,12,0,1,1,5,76446
6027,42.056,16,1,0,1,1,45687
6028,50.424,17,1,0,1,0,26946
6029,48.705,12,1,0,1,3,51624
6030,46.627,14,1,1,2,6,76966
6031,48.274,12,2,1,2,6,79144
6032,50.384,20,1,1,2,1,33486
6033,42.11,17,1,0,0,6,109272
6034,49.135,14,0,0,1,3,55151
6035,57.175,0,3,1,0,4,54488
6036,35.472,16,3,0,1,1,31602
6037,31.067,12,1,0,0,3,41959
6038,51.377,12,0,0,2,6,91711
6039,50.292,11,1,1,0,2,43167
6040,53.247,16,1,1,2,7,82901
6041,55.843,12,0,1,2,7,113120
6042,52.266,17,2,0,0,2,45278
6043,52.973,12,1,1,1,3,45949
6044,45.964,14,1,1,1,2,42963
6045,36.136,10,1,1,1,5,52599
6046,58.684,18,2,1,2,1,32890
6047,30.996,17,0,1,0,4,71612
6048,54.152,16,1,1,0,3,64232
6049,47.69,18,0,1,1,0,21245
6050,58.947,13,1,0,2,6,78119
6051,51.332,16,1,0,0,0,29800
6052,39.546,16,0,0,1,3,64175
6053,52.68,12,0,1,0,6,85001
6054,31.203,16,1,0,1,3,48912
6055,44.349,12,1,1,1,3,44577
6056,38.503,12,1,1,2,4,55594
6057,30.717,16,1,0,1,1,31493
6058,32.73,14,1,0,0,1,38342
6059,59.413,16,0,0,2,1,31088
6060,46.572,16,2,0,1,6,92464
6061,31.411,12,2,0,0,3,61210
6062,40.979,16,0,1,2,6,81235
6063,33.872,17,0,1,0,3,52791
6064,43.448,16,0,1,2,5,69039
6065,45.64,16,0,1,2,6,103690
6066,56.858,12,1,1,1,4,54644
6067,45.09,14,2,0,2,5,73353
6068,58.767,18,0,0,2,6,107787
6069,30.194,14,2,1,0,1,41242
6070,32.024,12,2,1,0,1,39018
6071,30.755,16,0,1,1,2,50621
6072,53.451,17,1,1,1,0,31373
6073,50.159,12,1,0,1,3,47194
6074,38.28,17,0,0,0,2,37775
6075,40.537,16,1,0,1,6,54991
6076,35.471,14,3,1,2,7,103253
6077,31.141,16,1,0,0,3,68034
6078,44.751,12,2,1,1,4,63035
6079,54.544,14,3,1,0,3,54393
6080,41.536,16,1,0,2,5,71276
6081,48.382,16,1,1,0,1,42357
6082,37.753,14,2,0,1,5,45385
6083,51.724,11,3,1,2,7,134665
6084,32.859,16,3,0,1,3,55093
6085,55.407,16,0,0,1,1,45074
6086,58.196,12,1,1,1,6,73472
6087,51.602,16,0,0,1,6,98925
6088,58.9,14,1,1,1,4,60859
6089,40.458,16,1,0,0,3,48426
6090,32.618,18,0,1,2,0,28188
6091,30.533,12,0,0,1,1,36977
6092,45.748,18,1,0,1,0,24290
6093,42.114,17,1,0,1,3,57972
6094,46.372,12,1,0,1,0,32500
6095,40.225,17,1,0,1,3,65070
6096,52.742,17,0,0,1,3,47351
6097,44.873,16,0,0,2,1,37749
6098,53.719,16,1,0,1,6,99059
6099,46.824,16,1,1,1,3,47999
6100,52.656,18,1,1,2,6,78985
6101,57.254,16,1,0,1,1,34325
6102,31.902,12,0,0,0,0,36576
6103,39.814,16,3,0,1,3,42797
6104,32.297,18,1,0,0,0,30670
6105,55.481,16,0,0,1,0,28780
6106,32.829,13,0,0,2,2,34553
6107,34.362,16,1,1,2,5,74620
6108,34.254,16,0,1,0,1,34526
6109,45.833,12,3,0,0,3,40962
6110,58.055,18,0,1,0,2,38139
6111,38.887,18,0,0,0,2,43941
6112,52.821,17,0,0,0,6,82833
6113,55.364,12,1,0,1,0,32476
6114,34.792,18,0,0,0,2,36261
6115,39.992,16,0,0,0,1,28576
6116,37.745,13,0,1,1,4,65970
6117,41.072,18,1,0,1,0,30789
6118,30.488,18,1,1,1,5,63828
6119,44.655,16,2,1,0,3,56955
6120,56.647,12,0,0,0,5,59048
6121,49.867,17,0,1,1,4,54817
6122,34.872,18,0,1,1,1,37963
6123,47.447,16,0,0,0,6,99786
6124,48.285,16,1,1,1,1,29385
6125,50.647,16,0,0,0,1,36659
6126,36.399,18,1,1,1,4,61536
6127,37.726,16,1,1,0,2,49448
6128,52.593,16,1,1,1,0,21731
6129,51.64,16,1,0,1,0,27008
6130,51.637,9,1,0,0,1,37185
6131,43.018,16,0,1,2,7,98571
6132,56.739,13,0,0,2,5,57853
6133,40.594,12,0,0,1,7,159664
6134,57.872,16,0,1,1,4,64339
6135,52.78,16,0,1,1,6,89236
6136,41.847,16,0,0,0,3,39906
6137,57.141,12,1,0,0,1,32842
6138,59.644,16,0,0,2,1,33182
6139,30.326,14,1,0,1,1,46193
6140,54.2,18,1,0,0,3,53316
6141,36.866,12,1,1,1,3,52300
6142,42.407,14,1,0,2,2,45801
6143,53.578,14,1,1,2,6,109658
6144,54.408,12,1,0,0,2,59815
6145,46.343,16,1,1,2,5,68440
6146,31.344,12,1,1,2,7,131242
6147,50.106,16,2,0,2,2,44476
6148,42.95,17,1,0,0,0,28746
6149,58.236,8,1,1,0,3,59093
6150,33.458,16,0,0,2,2,38714
6151,44.27,12,1,1,2,0,22730
6152,40.43,18,1,1,1,4,44063
6153,39.006,16,0,0,2,7,136421
6154,53.572,14,0,0,0,1,29830
6155,49.37,19,3,1,1,7,108647
6156,54.5,14,2,0,0,3,49247
6157,58.306,17,3,1,0,4,69781
6158,33.28,14,1,1,0,1,41976
6159,35.802,18,0,0,1,3,45398
6160,37.186,16,1,1,2,3,64920
6161,53.838,16,1,1,1,4,59681
6162,49.735,14,0,1,2,6,93275
6163,46.818,12,0,0,2,6,102178
6164,59.22,16,1,0,2,6,93326
6165,41.316,12,0,0,1,0,26442
6166,50.414,12,3,1,0,7,70527
6167,33.12,16,0,0,0,7,83820
6168,44.412,16,1,0,2,3,50331
6169,54.126,18,3,1,0,0,25470
6170,47.228,12,0,1,1,0,35049
6171,56.127,20,1,0,2,6,98912
6172,40.53,13,1,1,2,7,98129
6173,32.671,18,1,0,1,3,65466
6174,41.779,12,0,0,0,2,35296
6175,36.649,14,1,0,0,1,32892
6176,31.754,18,0,1,1,4,57156
6177,40.662,12,0,1,1,4,59382
6178,57.557,16,0,1,1,7,105608
6179,49.359,16,0,1,1,4,52415
6180,42.516,16,1,1,0,7,116063
6181,45.524,17,1,1,1,4,66783
6182,48.881,16,1,0,1,1,35415
6183,33.587,13,0,1,2,0,28745
6184,43.888,16,0,0,1,0,33908
6185,35.174,18,0,0,2,5,49267
6186,31.657,16,1,1,1,0,21034
6187,42.762,8,1,0,1,0,30934
6188,35.39,12,1,0,1,1,33876
6189,46.39,18,1,0,0,0,26258
6190,53.837,12,1,1,2,5,69841
6191,45.581,12,1,1,2,2,47628
6192,56.855,8,0,0,0,6,103066
6193,36.361,20,1,1,2,5,60790
6194,39.886,14,1,1,2,2,46260
6195,50.879,14,1,1,0,4,51539
6196,42.704,16,1,1,0,2,39192
6197,36.714,13,0,1,2,2,55651
6198,30.529,12,2,0,2,6,100307
6199,35.793,12,0,1,2,6,109650
6200,42.434,12,2,1,1,1,37743
6201,54.61,16,1,1,2,6,66615
6202,33.204,14,1,1,0,1,45981
6203,31.405,20,1,0,2,2,41466
6204,51.727,20,1,1,1,1,33984
6205,49.049,12,0,0,2,7,142348
6206,44.056,13,1,1,1,1,36807
6207,36.803,17,0,1,1,3,64083
6208,52.385,14,0,0,0,1,36701
6209,57.793,12,1,0,0,6,74519
6210,53.136,16,1,0,1,0,21568
6211,38.073,12,2,1,1,2,37595
6212,35.599,14,0,0,1,1,29160
6213,43.068,12,0,1,2,6,73950
6214,47.293,12,1,1,1,7,134529
6215,36.582,18,1,0,0,1,32727
6216,55.606,14,0,1,0,1,30811
6217,36.906,17,1,1,2,7,117252
6218,51.246,18,0,1,2,7,134687
6219,51.556,9,1,1,1,4,71422
6220,33.511,18,1,1,1,5,61687
6221,41.109,12,2,0,2,6,93397
6222,47.085,12,2,1,1,6,98421
6223,56.869,12,2,0,2,1,38284
6224,39.504,20,0,0,1,6,131946
6225,58.754,14,1,1,0,4,57442
6226,39.393,8,1,1,0,3,68860
6227,55.216,12,1,0,1,3,51540
6228,48.736,17,1,0,2,1,30522
6229,55.722,18,1,0,1,0,29938
6230,45.039,16,0,1,2,5,45086
6231,41.437,16,1,1,0,4,61539
6232,35.03,18,0,0,2,5,50342
6233,46.79,12,1,1,1,5,71173
6234,37.885,18,1,0,2,5,75887
6235,52.988,19,1,1,0,1,36937
6236,45.035,18,1,0,1,0,21276
6237,33.638,17,0,1,0,4,60519
6238,52.964,13,1,1,2,5,46635
6239,46.086,12,1,0,1,1,44524
6240,30.114,12,1,1,1,3,44412
6241,54.913,12,0,1,2,1,29732
6242,37.498,16,0,1,2,5,82273
6243,34.276,16,1,0,2,3,38554
6244,43.167,12,0,1,2,6,94836
6245,32.564,16,0,1,0,5,56985
6246,48.376,12,1,1,1,2,49707
6247,51.655,16,0,1,0,6,76112
6248,30.113,20,2,1,0,3,44110
6249,40.158,16,0,0,2,1,35919
6250,34.073,9,1,1,0,4,49507
6251,46.751,12,3,1,2,6,87834
6252,33.177,14,0,1,1,6,77963
6253,32.402,20,1,0,1,3,57896
6254,59.909,18,1,0,1,5,69252
6255,46.763,12,1,0,2,2,41666
6256,54.338,16,1,0,2,6,60983
6257,57.136,16,1,0,1,0,24515
6258,40.146,12,1,0,2,5,52566
6259,51.849,16,2,0,1,2,47577
6260,48.364,20,1,0,2,2,41859
6261,42.61,21,1,0,1,3,64030
6262,59.496,12,0,0,2,1,36321
6263,46.017,20,1,0,1,1,29373
6264,42.6,16,1,0,2,5,69163
6265,59.381,16,1,1,2,6,75621
6266,47.312,20,1,1,0,2,50809
6267,44.253,16,1,0,0,0,28658
6268,47.98,13,2,1,1,2,55691
6269,48.454,20,1,0,1,1,44734
6270,54.167,18,0,0,2,2,38490
6271,53.837,18,3,1,1,7,107829
6272,55.955,18,1,1,2,5,64336
6273,47.487,12,1,1,2,6,100446
6274,36.439,16,1,1,0,4,68163
6275,42.578,16,1,1,2,2,33169
6276,39.649,12,2,0,0,0,32249
6277,36.172,16,1,0,2,2,41079
6278,35.804,12,1,1,0,4,76990
6279,42.863,20,1,1,1,7,130686
6280,39.356,13,0,0,1,0,29243
6281,35.337,12,0,0,2,2,55686
6282,37.594,12,1,0,2,1,35348
6283,54.867,16,0,1,1,2,38163
6284,57.859,16,2,0,0,3,44550
6285,37.475,16,1,0,0,6,78780
6286,56.428,12,0,1,2,6,110035
6287,48.146,8,0,1,1,5,70350
6288,33.541,16,3,1,1,7,86786
6289,39.428,12,1,0,1,0,27783
6290,56.98,18,0,0,0,1,35860
6291,35.577,16,2,1,2,6,89729
6292,43.751,16,1,1,0,6,87188
6293,49.718,16,1,0,0,0,29823
6294,39.648,13,0,0,0,3,50131
6295,48.937,16,1,1,2,7,87828
6296,57.587,16,0,0,1,2,44992
6297,34.853,12,0,0,0,2,53458
6298,57.068,12,1,0,2,2,46091
6299,33.759,16,0,0,2,6,67947
6300,41.888,14,0,1,0,5,60295
6301,30.394,16,1,0,1,2,49778
6302,52.341,16,1,0,2,0,35111
6303,31.409,13,0,1,0,4,57388
6304,56.528,13,1,1,2,5,69378
6305,54.53,16,1,1,2,3,40060
6306,32.914,9,0,1,1,6,89554
6307,52.207,14,1,1,2,2,40326
6308,55.364,18,3,0,0,2,41805
6309,52.193,16,1,1,2,1,44497
6310,33.579,13,1,0,0,3,51874
6311,30.145,13,1,1,1,4,56731
6312,44.129,11,1,0,0,6,100029
6313,53.783,16,0,1,1,1,41394
6314,38.812,16,1,0,1,0,21765
6315,57.128,18,1,1,2,6,95454
6316,52.451,16,2,1,1,2,41334
6317,49.796,14,1,1,2,6,96958
6318,43.871,16,0,0,2,5,58308
6319,41.688,12,1,0,2,5,71503
6320,33.355,14,0,1,0,3,53501
6321,52.319,13,1,1,1,2,52970
6322,33.299,16,0,1,2,0,36112
6323,46.211,14,0,0,0,6,114174
6324,41.131,19,0,0,0,3,65930
6325,45.164,16,1,1,1,1,35974
6326,48.857,8,1,1,1,4,46876
6327,38.767,12,0,0,0,1,36336
6328,39.183,12,1,1,1,7,157580
6329,46.396,16,1,1,1,5,83137
6330,49.409,17,0,1,0,4,69331
6331,55.848,16,1,0,2,0,28636
6332,32.393,16,2,0,2,5,79265
6333,45.544,16,0,0,2,6,89560
6334,31.081,16,0,1,1,4,46727
6335,37.341,14,1,1,2,6,133744
6336,46.825,16,0,1,1,4,55089
6337,43.46,16,0,0,0,3,54283
6338,43.498,18,0,0,1,3,51414
6339,39.216,16,1,1,0,4,58548
6340,50.808,12,2,1,2,6,94596
6341,31.367,20,2,0,2,6,80130
6342,36.953,20,1,0,1,3,43675
6343,36.641,8,3,1,0,2,45238
6344,59.007,18,1,1,0,7,92353
6345,37.39,14,2,0,1,3,48135
6346,34.156,16,1,0,2,1,34879
6347,47.869,18,1,1,1,4,66163
6348,30.199,12,0,0,2,5,76590
6349,46.854,12,0,1,1,4,66054
6350,50.427,16,0,0,0,6,110866
6351,47.733,12,1,0,2,3,46586
6352,30.284,16,2,1,0,1,38639
6353,50.595,16,0,0,0,1,31192
6354,58.135,9,1,0,2,5,57316
6355,47.162,14,1,0,1,6,58752
6356,37.175,12,1,1,0,0,24709
6357,50.283,14,0,1,1,4,70721
6358,39.167,13,1,0,1,2,39158
6359,44.721,16,1,1,0,2,40055
6360,44.137,17,0,1,0,4,53760
6361,39.373,16,1,1,1,2,46776
6362,58.04,17,1,0,0,0,27427
6363,50.121,12,1,0,2,5,71918
6364,37.956,14,1,0,0,1,34652
6365,31.021,14,0,1,2,6,101302
6366,56.343,16,3,1,0,2,43383
6367,50.005,14,1,1,0,3,45656
6368,40.405,16,3,1,1,4,50251
6369,50.304,12,1,1,2,7,121708
6370,32.31,12,1,0,0,1,36595
6371,35.133,16,1,1,1,7,79141
6372,34.096,17,1,1,0,4,55400
6373,34.881,18,0,1,2,5,87952
6374,40.275,16,1,1,1,0,29947
6375,47.536,12,0,0,1,6,57422
6376,41.684,16,2,1,1,0,35906
